ID,realSum,room_type,person_capacity,bedrooms,dist,metro_dist,City,Host_ID
415,387.13,Entire home/apt,2,0,1.9,0.3,Amsterdam,1
416,737.23,Private room,4,2,2.2,1.5,Amsterdam,5
417,765.59,Entire home/apt,4,3,3.3,1.2,Amsterdam,2
418,307.22,Private room,2,1,3.5,2.0,Amsterdam,2
419,1179.67,Entire home/apt,4,2,0.7,0.6,Amsterdam,5
420,657.32,Private room,4,2,3.1,0.5,Amsterdam,4
421,620.77,Private room,4,2,3.2,0.5,Amsterdam,2
422,618.19,Private room,4,2,3.2,0.5,Amsterdam,4
423,409.39,Entire home/apt,2,2,2.9,1.5,Amsterdam,2
424,507.58,Private room,3,2,2.8,0.5,Amsterdam,2
425,392.05,Entire home/apt,2,1,2.7,1.2,Amsterdam,3
426,737.23,Entire home/apt,4,1,0.5,0.3,Amsterdam,2
427,501.25,Private room,2,0,0.3,0.3,Amsterdam,1
428,700.44,Entire home/apt,4,2,2.8,1.1,Amsterdam,5
429,399.55,Private room,2,0,0.4,0.4,Amsterdam,5
430,300.89,Private room,2,1,2.8,1.1,Amsterdam,4
431,722.71,Entire home/apt,4,3,3.0,1.6,Amsterdam,2
432,306.05,Private room,2,1,2.9,1.6,Amsterdam,1
433,678.41,Entire home/apt,4,2,10.7,0.5,Amsterdam,4
434,418.06,Entire home/apt,2,0,1.1,0.9,Amsterdam,3
435,482.98,Entire home/apt,2,1,0.3,0.6,Amsterdam,4
436,1542.43,Entire home/apt,4,2,2.0,0.3,Amsterdam,4
437,968.29,Entire home/apt,6,2,2.6,0.8,Amsterdam,2
438,767.93,Entire home/apt,4,1,2.1,0.5,Amsterdam,3
439,272.54,Private room,2,1,1.8,1.5,Amsterdam,4
440,624.28,Entire home/apt,4,2,3.6,0.8,Amsterdam,1
441,1179.67,Entire home/apt,4,3,1.4,0.7,Amsterdam,1
442,602.25,Entire home/apt,3,2,3.5,0.4,Amsterdam,5
443,358.77,Private room,2,1,2.8,0.9,Amsterdam,3
444,943.69,Entire home/apt,4,1,2.5,1.0,Amsterdam,3
445,313.31,Private room,4,1,0.7,0.6,Amsterdam,5
446,452.28,Private room,2,1,1.3,0.5,Amsterdam,4
447,241.14,Private room,2,0,8.2,3.4,Amsterdam,3
448,393.46,Private room,2,1,7.3,3.5,Amsterdam,1
449,526.09,Entire home/apt,3,3,2.1,1.6,Amsterdam,1
450,704.19,Entire home/apt,4,3,3.7,2.3,Amsterdam,2
451,712.63,Entire home/apt,4,2,3.4,0.3,Amsterdam,3
452,553.04,Private room,4,2,3.9,1.0,Amsterdam,4
453,497.74,Private room,3,0,0.8,0.6,Amsterdam,5
454,356.43,Entire home/apt,2,0,0.1,0.3,Amsterdam,5
455,1167.25,Entire home/apt,4,2,2.0,0.4,Amsterdam,4
456,860.26,Entire home/apt,4,2,1.1,0.6,Amsterdam,2
457,276.52,Private room,2,1,3.0,0.9,Amsterdam,5
458,1450.33,Entire home/apt,5,2,0.5,0.2,Amsterdam,3
459,436.11,Private room,2,1,1.5,1.5,Amsterdam,2
460,362.52,Private room,2,1,1.3,0.5,Amsterdam,3
461,1804.19,Entire home/apt,6,3,0.4,0.2,Amsterdam,1
462,423.92,Private room,2,0,0.9,0.7,Amsterdam,2
463,521.17,Private room,3,0,0.8,0.6,Amsterdam,5
464,491.65,Entire home/apt,3,2,11.0,0.6,Amsterdam,2
465,374.94,Private room,2,0,0.9,0.8,Amsterdam,2
466,718.96,Entire home/apt,2,1,3.9,0.9,Amsterdam,2
467,301.13,Private room,2,1,1.6,0.6,Amsterdam,2
468,277.69,Private room,2,1,1.4,0.8,Amsterdam,3
469,331.83,Private room,2,1,1.1,0.6,Amsterdam,1
470,228.72,Private room,2,1,6.0,1.2,Amsterdam,4
471,798.63,Entire home/apt,4,3,1.5,1.2,Amsterdam,2
472,228.72,Private room,2,1,6.0,1.2,Amsterdam,5
473,239.5,Private room,2,1,9.3,0.7,Amsterdam,2
474,301.13,Private room,2,1,5.4,0.6,Amsterdam,5
475,577.41,Private room,3,2,2.4,0.3,Amsterdam,3
476,368.85,Entire home/apt,2,1,3.6,0.8,Amsterdam,5
477,363.46,Private room,2,1,1.5,1.5,Amsterdam,4
478,387.13,Private room,2,1,1.4,0.7,Amsterdam,1
479,331.83,Private room,2,1,1.2,0.5,Amsterdam,5
480,774.26,Entire home/apt,4,3,3.2,0.8,Amsterdam,5
481,337.92,Private room,2,1,1.4,0.6,Amsterdam,1
482,270.43,Private room,2,1,5.3,0.4,Amsterdam,4
483,280.04,Private room,2,1,2.5,1.4,Amsterdam,2
484,798.63,Entire home/apt,4,4,3.6,1.7,Amsterdam,5
485,743.56,Entire home/apt,2,1,1.6,0.3,Amsterdam,1
486,288.71,Private room,2,1,0.7,0.4,Amsterdam,3
487,384.79,Entire home/apt,2,1,1.4,1.4,Amsterdam,1
488,878.78,Private room,4,1,0.2,0.2,Amsterdam,3
489,1567.03,Entire home/apt,3,0,0.1,0.2,Amsterdam,4
490,614.44,Private room,2,1,3.8,2.8,Amsterdam,2
491,337.68,Entire home/apt,2,1,2.6,1.3,Amsterdam,1
492,489.3,Entire home/apt,2,1,1.1,1.2,Amsterdam,5
493,764.42,Private room,4,2,1.2,1.1,Amsterdam,4
494,196.61,Private room,2,1,7.1,3.4,Amsterdam,1
495,1044.69,Entire home/apt,4,2,0.3,0.1,Amsterdam,5
496,394.39,Entire home/apt,2,1,5.1,1.4,Amsterdam,1
497,721.53,Entire home/apt,4,2,4.0,1.0,Amsterdam,3
498,556.56,Private room,4,1,0.6,0.1,Amsterdam,1
499,762.07,Private room,2,1,0.8,0.9,Amsterdam,1
500,337.92,Private room,2,1,1.2,0.5,Amsterdam,1
501,890.96,Entire home/apt,4,2,4.0,0.8,Amsterdam,4
502,410.56,Private room,4,1,4.7,3.4,Amsterdam,1
503,1429.24,Entire home/apt,3,2,0.7,0.8,Amsterdam,5
504,175.76,Private room,2,1,8.4,3.7,Amsterdam,3
505,280.04,Private room,2,1,1.9,0.7,Amsterdam,3
506,386.9,Entire home/apt,2,0,3.0,1.5,Amsterdam,1
507,522.34,Entire home/apt,4,1,2.9,1.5,Amsterdam,4
508,196.61,Private room,2,1,4.3,1.3,Amsterdam,4
509,288.71,Private room,2,1,1.8,0.5,Amsterdam,5
510,921.66,Entire home/apt,4,2,1.6,1.5,Amsterdam,1
511,362.52,Entire home/apt,4,2,7.7,3.8,Amsterdam,3
512,734.89,Entire home/apt,2,1,0.6,0.3,Amsterdam,4
513,393.46,Entire home/apt,2,1,0.8,0.9,Amsterdam,1
514,531.95,Entire home/apt,4,3,2.5,1.3,Amsterdam,4
515,295.27,Private room,2,1,6.5,4.1,Amsterdam,4
516,368.85,Private room,2,0,0.5,0.0,Amsterdam,3
517,196.61,Private room,2,1,8.0,0.6,Amsterdam,2
518,276.29,Private room,2,1,1.2,1.0,Amsterdam,5
519,378.69,Entire home/apt,2,1,3.7,2.4,Amsterdam,5
520,510.16,Private room,2,1,7.9,3.3,Amsterdam,3
521,700.44,Entire home/apt,4,2,2.0,0.2,Amsterdam,4
522,381.04,Private room,2,1,1.2,0.3,Amsterdam,1
523,209.03,Private room,2,1,6.4,2.1,Amsterdam,4
524,1032.5,Entire home/apt,2,1,1.2,1.2,Amsterdam,3
525,491.65,Private room,4,1,0.6,0.2,Amsterdam,5
526,284.96,Private room,2,1,3.6,2.5,Amsterdam,4
527,325.5,Private room,2,1,0.3,0.3,Amsterdam,5
528,337.92,Private room,2,1,0.3,0.2,Amsterdam,1
529,1002.98,Entire home/apt,5,1,1.5,1.3,Amsterdam,5
530,571.32,Entire home/apt,2,1,1.9,1.9,Amsterdam,5
531,215.12,Private room,2,1,4.6,3.2,Amsterdam,2
532,970.87,Entire home/apt,2,1,0.8,0.7,Amsterdam,2
533,405.41,Private room,2,1,2.2,1.5,Amsterdam,2
534,393.46,Entire home/apt,2,1,1.9,1.5,Amsterdam,5
535,909.47,Entire home/apt,4,2,3.1,0.5,Amsterdam,3
536,657.32,Entire home/apt,4,2,3.6,0.7,Amsterdam,5
537,288.71,Shared room,3,1,3.6,1.7,Amsterdam,3
538,393.46,Entire home/apt,2,1,3.1,2.0,Amsterdam,3
539,1892.53,Entire home/apt,6,3,2.0,0.2,Amsterdam,2
540,372.37,Private room,2,1,3.0,1.6,Amsterdam,4
541,583.98,Private room,2,1,2.2,1.6,Amsterdam,1
542,613.03,Entire home/apt,4,3,3.4,2.1,Amsterdam,2
543,348.93,Private room,2,1,3.1,1.8,Amsterdam,2
544,306.05,Private room,3,1,1.8,0.5,Amsterdam,4
545,276.29,Private room,2,1,2.4,0.7,Amsterdam,1
546,774.73,Entire home/apt,4,2,0.6,0.3,Amsterdam,5
547,568.98,Entire home/apt,4,3,3.0,1.1,Amsterdam,5
548,489.3,Entire home/apt,2,1,0.5,0.2,Amsterdam,2
549,1259.58,Entire home/apt,2,1,1.8,0.4,Amsterdam,1
550,497.5,Entire home/apt,2,1,1.9,1.8,Amsterdam,2
551,1166.31,Entire home/apt,4,2,2.6,1.2,Amsterdam,3
552,632.95,Private room,4,2,0.4,0.5,Amsterdam,2
553,1072.81,Private room,4,2,1.9,0.3,Amsterdam,2
554,255.43,Private room,2,1,2.4,1.3,Amsterdam,5
555,337.92,Private room,2,1,6.6,2.1,Amsterdam,5
556,221.45,Private room,2,1,10.1,1.1,Amsterdam,5
557,253.32,Private room,2,1,10.1,1.1,Amsterdam,3
558,253.32,Private room,2,1,10.1,1.0,Amsterdam,5
559,253.32,Private room,2,1,10.0,1.1,Amsterdam,1
560,393.46,Private room,2,0,1.2,1.1,Amsterdam,4
561,504.07,Entire home/apt,2,1,1.2,0.6,Amsterdam,1
562,399.55,Private room,2,0,1.1,1.1,Amsterdam,1
563,1296.6,Entire home/apt,4,3,2.2,0.5,Amsterdam,5
564,907.13,Entire home/apt,4,2,2.3,0.6,Amsterdam,4
565,344.25,Private room,2,1,1.9,0.7,Amsterdam,4
566,539.22,Private room,4,1,1.0,0.5,Amsterdam,4
567,814.8,Entire home/apt,2,1,1.0,1.1,Amsterdam,3
568,614.44,Entire home/apt,5,3,2.9,1.6,Amsterdam,5
569,1413.31,Entire home/apt,4,3,2.3,0.7,Amsterdam,4
570,796.29,Entire home/apt,4,2,3.6,0.1,Amsterdam,3
571,467.04,Private room,4,2,2.9,1.1,Amsterdam,2
572,346.59,Entire home/apt,2,1,1.8,1.7,Amsterdam,2
573,344.25,Private room,2,1,1.3,0.5,Amsterdam,3
574,438.92,Entire home/apt,2,1,4.3,0.8,Amsterdam,3
575,2058.21,Entire home/apt,4,2,3.0,1.7,Amsterdam,5
576,276.29,Private room,2,1,7.6,0.8,Amsterdam,5
577,602.02,Entire home/apt,4,0,1.5,1.4,Amsterdam,2
578,337.92,Private room,3,1,6.5,2.0,Amsterdam,4
579,589.83,Entire home/apt,3,0,2.8,1.4,Amsterdam,2
580,424.16,Entire home/apt,3,1,3.6,1.7,Amsterdam,4
581,430.25,Private room,2,1,1.3,0.7,Amsterdam,4
582,410.56,Private room,2,0,1.1,0.4,Amsterdam,5
583,546.72,Entire home/apt,2,1,1.4,0.2,Amsterdam,1
584,430.25,Private room,2,1,1.2,0.7,Amsterdam,1
585,774.26,Entire home/apt,4,1,1.4,1.4,Amsterdam,3
586,577.41,Entire home/apt,4,2,2.9,1.7,Amsterdam,5
587,792.77,Private room,3,1,1.5,1.6,Amsterdam,4
588,454.85,Private room,4,2,1.3,1.3,Amsterdam,1
589,228.72,Private room,2,1,3.0,1.5,Amsterdam,4
590,221.22,Private room,2,1,5.6,4.0,Amsterdam,1
591,405.41,Private room,2,0,2.1,1.1,Amsterdam,1
592,405.41,Private room,2,0,2.2,1.0,Amsterdam,1
593,642.56,Entire home/apt,4,3,3.8,2.2,Amsterdam,5
594,618.19,Entire home/apt,4,2,2.1,1.8,Amsterdam,2
595,268.09,Private room,2,1,3.5,0.9,Amsterdam,4
596,299.72,Entire home/apt,2,1,3.4,0.8,Amsterdam,5
597,470.79,Entire home/apt,2,1,1.3,0.7,Amsterdam,5
598,385.49,Entire home/apt,2,1,2.1,0.4,Amsterdam,5
599,428.14,Entire home/apt,2,1,1.1,0.7,Amsterdam,5
600,342.61,Entire home/apt,2,1,1.6,1.6,Amsterdam,5
601,342.61,Entire home/apt,2,1,1.9,1.9,Amsterdam,3
602,393.46,Private room,2,1,0.2,0.4,Amsterdam,4
603,467.04,Entire home/apt,4,1,2.4,1.5,Amsterdam,5
604,417.83,Entire home/apt,2,1,4.1,0.9,Amsterdam,4
605,688.02,Entire home/apt,2,1,0.7,0.8,Amsterdam,3
606,417.83,Private room,4,1,4.8,3.0,Amsterdam,3
607,786.45,Private room,4,1,1.0,0.6,Amsterdam,4
608,1007.66,Private room,2,1,1.0,0.6,Amsterdam,1
609,264.34,Private room,2,1,3.0,1.0,Amsterdam,2
610,551.64,Private room,4,1,1.1,0.6,Amsterdam,1
611,442.67,Entire home/apt,3,3,3.7,0.5,Amsterdam,1
612,390.88,Private room,2,1,1.4,1.4,Amsterdam,1
613,1075.39,Entire home/apt,4,2,1.9,1.5,Amsterdam,5
614,307.22,Entire home/apt,2,1,6.7,2.8,Amsterdam,3
615,651.23,Entire home/apt,4,2,4.2,0.7,Amsterdam,1
616,546.72,Entire home/apt,2,2,3.8,0.8,Amsterdam,3
617,675.6,Entire home/apt,4,2,4.8,1.0,Amsterdam,4
618,321.75,Private room,2,1,0.5,0.3,Amsterdam,2
619,921.66,Entire home/apt,3,1,2.3,0.7,Amsterdam,4
620,209.03,Private room,2,1,4.9,0.7,Amsterdam,4
621,388.3,Private room,2,0,0.9,1.0,Amsterdam,5
622,725.05,Private room,4,2,3.7,1.5,Amsterdam,2
623,255.67,Private room,2,1,2.2,1.7,Amsterdam,4
624,245.82,Private room,2,1,2.6,0.4,Amsterdam,4
625,797.69,Entire home/apt,4,2,1.3,1.4,Amsterdam,2
626,299.72,Entire home/apt,2,1,2.1,0.4,Amsterdam,2
627,651.23,Entire home/apt,4,2,1.8,1.6,Amsterdam,4
628,528.44,Private room,2,1,3.8,0.4,Amsterdam,2
629,254.49,Private room,2,1,3.0,0.8,Amsterdam,4
630,177.16,Private room,3,1,7.2,4.1,Amsterdam,4
631,576.24,Entire home/apt,4,1,0.9,0.4,Amsterdam,5
632,1290.28,Entire home/apt,4,2,1.6,0.7,Amsterdam,1
633,144.82,Private room,2,1,7.5,3.3,Amsterdam,4
634,501.49,Entire home/apt,2,1,1.3,1.3,Amsterdam,3
635,468.45,Entire home/apt,2,1,1.1,0.7,Amsterdam,1
636,459.78,Private room,2,1,0.3,0.5,Amsterdam,1
637,405.64,Entire home/apt,2,1,3.6,0.4,Amsterdam,1
638,624.28,Entire home/apt,2,1,1.6,1.1,Amsterdam,5
639,504.07,Entire home/apt,3,3,4.1,0.8,Amsterdam,4
640,768.17,Entire home/apt,4,2,3.0,1.5,Amsterdam,5
641,306.05,Private room,2,1,3.5,2.4,Amsterdam,4
642,497.74,Entire home/apt,2,0,1.7,1.8,Amsterdam,5
643,325.5,Private room,4,1,1.2,1.0,Amsterdam,5
644,737.23,Entire home/apt,4,2,2.4,0.4,Amsterdam,3
645,287.77,Private room,2,1,2.3,0.2,Amsterdam,5
646,952.59,Entire home/apt,3,3,3.1,0.5,Amsterdam,2
647,254.26,Private room,2,1,7.7,3.0,Amsterdam,3
648,250.51,Private room,2,1,2.7,1.2,Amsterdam,5
649,378.69,Entire home/apt,2,1,3.6,1.0,Amsterdam,1
650,205.28,Private room,3,1,5.2,3.5,Amsterdam,2
651,1259.58,Entire home/apt,4,2,0.6,0.5,Amsterdam,2
652,258.01,Private room,2,1,2.5,1.9,Amsterdam,2
653,288.71,Entire home/apt,2,0,7.0,3.8,Amsterdam,3
654,375.88,Entire home/apt,2,1,1.8,1.9,Amsterdam,5
655,371.19,Private room,2,0,0.9,0.7,Amsterdam,5
656,958.45,Entire home/apt,6,3,7.2,3.9,Amsterdam,1
657,196.61,Entire home/apt,2,1,5.7,0.9,Amsterdam,1
658,370.02,Private room,2,1,2.0,2.0,Amsterdam,2
659,280.04,Private room,2,1,2.4,1.2,Amsterdam,1
660,814.57,Private room,4,1,2.3,1.7,Amsterdam,3
661,786.45,Entire home/apt,4,2,2.5,0.6,Amsterdam,5
662,313.31,Private room,2,1,3.6,2.3,Amsterdam,2
663,789.96,Entire home/apt,5,2,1.3,1.0,Amsterdam,1
664,356.43,Entire home/apt,2,0,3.5,0.9,Amsterdam,3
665,276.29,Private room,2,1,2.6,1.8,Amsterdam,3
666,144.82,Private room,4,1,7.6,3.3,Amsterdam,1
667,995.48,Entire home/apt,4,2,0.0,0.2,Amsterdam,5
668,1019.85,Entire home/apt,4,2,1.1,0.6,Amsterdam,1
669,363.7,Private room,2,0,0.7,0.5,Amsterdam,2
670,295.27,Private room,4,1,10.5,0.6,Amsterdam,1
671,639.05,Entire home/apt,4,2,2.3,0.5,Amsterdam,3
672,367.45,Private room,2,1,3.8,1.5,Amsterdam,1
673,362.52,Private room,2,1,3.8,1.4,Amsterdam,5
674,504.07,Entire home/apt,2,0,1.7,1.8,Amsterdam,4
675,691.54,Entire home/apt,4,2,3.0,1.0,Amsterdam,1
676,362.52,Entire home/apt,2,1,10.2,0.2,Amsterdam,5
677,201.53,Private room,2,1,3.6,0.8,Amsterdam,5
678,330.42,Private room,2,1,2.3,0.8,Amsterdam,3
679,572.73,Private room,4,1,3.2,1.8,Amsterdam,5
680,425.09,Entire home/apt,2,1,3.4,1.2,Amsterdam,5
681,651.23,Entire home/apt,2,1,2.6,0.3,Amsterdam,5
682,362.52,Entire home/apt,2,1,2.2,0.3,Amsterdam,5
683,423.92,Entire home/apt,3,1,2.0,0.4,Amsterdam,2
684,540.62,Private room,4,1,1.3,0.8,Amsterdam,2
685,374.94,Private room,2,1,0.3,0.2,Amsterdam,3
686,424.16,Private room,2,1,0.3,0.2,Amsterdam,1
687,442.43,Entire home/apt,3,1,0.8,0.6,Amsterdam,5
688,411.74,Private room,2,1,1.3,0.8,Amsterdam,1
689,430.25,Private room,2,1,0.4,0.3,Amsterdam,1
690,614.44,Entire home/apt,4,3,8.2,0.7,Amsterdam,3
691,405.64,Entire home/apt,2,1,2.5,1.3,Amsterdam,5
692,950.02,Private room,4,1,0.3,0.5,Amsterdam,5
693,342.84,Private room,2,1,2.9,0.9,Amsterdam,4
694,256.84,Private room,3,1,2.6,1.3,Amsterdam,1
695,319.41,Private room,2,1,0.7,0.2,Amsterdam,1
696,410.56,Entire home/apt,2,0,3.3,0.7,Amsterdam,2
697,700.44,Entire home/apt,4,1,1.9,1.8,Amsterdam,4
698,245.82,Private room,2,0,2.1,0.4,Amsterdam,2
699,534.76,Entire home/apt,4,2,2.8,0.6,Amsterdam,2
700,571.32,Entire home/apt,4,0,3.3,0.7,Amsterdam,2
701,356.43,Private room,2,1,1.3,1.3,Amsterdam,3
702,1041.17,Entire home/apt,2,1,0.9,0.3,Amsterdam,3
703,768.64,Entire home/apt,4,2,1.0,0.4,Amsterdam,2
704,342.61,Entire home/apt,2,1,3.8,1.2,Amsterdam,4
705,430.25,Entire home/apt,2,1,2.2,0.7,Amsterdam,1
706,210.2,Private room,2,1,3.3,2.0,Amsterdam,4
707,301.13,Private room,2,1,6.6,2.7,Amsterdam,5
708,841.75,Entire home/apt,6,2,1.2,1.0,Amsterdam,3
709,614.44,Entire home/apt,4,2,4.1,0.9,Amsterdam,1
710,702.08,Entire home/apt,4,1,2.0,1.9,Amsterdam,1
711,380.57,Private room,2,1,3.0,0.9,Amsterdam,5
712,313.31,Private room,2,1,0.7,0.6,Amsterdam,5
713,337.92,Entire home/apt,2,1,2.8,1.7,Amsterdam,2
714,288.71,Private room,2,1,0.8,0.6,Amsterdam,3
715,199.89,Private room,2,1,2.3,1.8,Amsterdam,3
716,344.25,Private room,2,1,2.3,1.7,Amsterdam,4
717,282.85,Private room,2,1,1.3,0.2,Amsterdam,2
718,276.29,Private room,2,1,2.3,0.2,Amsterdam,2
719,251.92,Private room,2,1,2.5,0.3,Amsterdam,2
720,405.64,Entire home/apt,3,1,3.2,0.8,Amsterdam,2
721,283.79,Private room,2,0,4.0,0.7,Amsterdam,3
722,356.43,Private room,4,2,2.7,0.5,Amsterdam,3
723,244.42,Private room,2,1,2.6,0.4,Amsterdam,2
724,320.81,Private room,2,1,3.3,1.5,Amsterdam,4
725,645.37,Private room,2,1,0.3,0.5,Amsterdam,1
726,1714.43,Private room,4,4,0.6,0.3,Amsterdam,1
727,564.06,Private room,2,2,3.4,0.9,Amsterdam,4
728,940.17,Entire home/apt,4,2,1.2,0.9,Amsterdam,2
729,465.63,Private room,4,2,1.8,1.2,Amsterdam,3
730,368.85,Private room,3,1,6.3,1.4,Amsterdam,1
731,491.65,Entire home/apt,2,0,1.6,0.4,Amsterdam,5
732,177.16,Private room,2,1,4.2,0.4,Amsterdam,5
733,391.82,Private room,2,0,1.3,1.2,Amsterdam,4
734,443.61,Entire home/apt,2,1,1.9,0.7,Amsterdam,2
735,565.23,Entire home/apt,4,2,6.8,2.2,Amsterdam,1
736,921.66,Entire home/apt,4,1,0.4,0.3,Amsterdam,2
737,950.02,Private room,4,1,2.1,1.5,Amsterdam,1
738,694.58,Entire home/apt,2,1,1.7,0.5,Amsterdam,4
739,313.31,Private room,3,2,8.4,4.0,Amsterdam,4
740,517.42,Private room,4,2,4.5,0.7,Amsterdam,5
741,288.71,Private room,4,1,5.2,3.8,Amsterdam,2
742,300.89,Private room,2,1,1.4,1.5,Amsterdam,5
743,479.46,Private room,4,2,4.2,0.1,Amsterdam,2
744,640.45,Entire home/apt,2,1,1.9,0.3,Amsterdam,5
745,1066.48,Entire home/apt,4,3,2.2,0.3,Amsterdam,3
746,496.57,Entire home/apt,2,1,2.8,1.7,Amsterdam,3
747,420.41,Private room,2,1,2.0,1.9,Amsterdam,3
748,359.95,Private room,2,0,0.7,0.5,Amsterdam,3
749,421.34,Entire home/apt,2,1,3.3,2.2,Amsterdam,1
750,540.62,Entire home/apt,2,1,0.8,0.3,Amsterdam,3
751,251.92,Private room,2,1,4.3,0.3,Amsterdam,4
752,305.81,Private room,2,1,0.4,0.4,Amsterdam,4
753,1228.88,Entire home/apt,2,2,1.4,0.4,Amsterdam,1
754,645.37,Private room,2,1,0.9,0.8,Amsterdam,3
755,645.37,Private room,2,1,0.9,0.8,Amsterdam,3
756,613.74,Private room,4,2,0.8,0.9,Amsterdam,3
757,245.82,Private room,2,1,6.3,1.4,Amsterdam,5
758,589.83,Entire home/apt,2,1,1.4,1.5,Amsterdam,2
759,534.53,Entire home/apt,3,2,2.3,1.5,Amsterdam,5
760,1348.63,Entire home/apt,6,2,1.6,0.1,Amsterdam,2
761,464.46,Private room,4,0,0.8,0.9,Amsterdam,3
762,356.43,Private room,2,1,1.0,0.8,Amsterdam,3
763,387.13,Private room,2,1,1.0,1.0,Amsterdam,5
764,387.13,Private room,2,1,1.0,1.0,Amsterdam,5
765,304.64,Private room,2,1,3.0,1.2,Amsterdam,2
766,491.65,Entire home/apt,2,1,3.6,2.2,Amsterdam,4
767,1348.63,Entire home/apt,6,2,1.9,0.4,Amsterdam,2
768,254.49,Private room,2,1,3.3,1.7,Amsterdam,5
769,473.13,Entire home/apt,4,0,3.3,0.8,Amsterdam,5
770,274.18,Private room,2,1,1.9,1.7,Amsterdam,1
771,647.48,Entire home/apt,3,1,1.1,0.6,Amsterdam,5
772,342.61,Entire home/apt,2,1,2.5,0.1,Amsterdam,1
773,632.95,Entire home/apt,4,2,7.1,2.9,Amsterdam,4
774,511.56,Private room,4,1,1.4,0.7,Amsterdam,2
775,354.32,Private room,2,1,1.4,0.7,Amsterdam,2
776,535.7,Entire home/apt,2,1,3.5,1.4,Amsterdam,1
777,271.83,Private room,2,1,3.3,2.5,Amsterdam,2
778,798.63,Entire home/apt,4,2,1.1,1.2,Amsterdam,5
779,325.5,Entire home/apt,2,1,3.6,2.3,Amsterdam,3
780,673.49,Entire home/apt,4,2,0.8,0.9,Amsterdam,1
781,699.04,Entire home/apt,4,3,0.9,0.4,Amsterdam,2
782,282.85,Private room,2,1,1.4,1.1,Amsterdam,1
783,491.65,Private room,2,2,0.5,0.4,Amsterdam,1
784,361.35,Entire home/apt,2,0,0.1,0.3,Amsterdam,3
785,331.83,Private room,2,1,2.3,0.0,Amsterdam,5
786,331.83,Private room,2,1,2.3,0.1,Amsterdam,1
787,1199.59,Entire home/apt,6,3,3.6,0.8,Amsterdam,2
788,422.75,Private room,2,0,1.9,0.4,Amsterdam,4
789,319.64,Private room,2,1,4.8,0.9,Amsterdam,1
790,606.0,Entire home/apt,6,3,7.5,0.9,Amsterdam,1
791,351.04,Entire home/apt,2,1,4.3,0.4,Amsterdam,3
792,682.87,Entire home/apt,4,1,2.2,0.5,Amsterdam,5
793,675.84,Entire home/apt,4,2,4.1,0.3,Amsterdam,4
794,552.81,Entire home/apt,4,3,7.8,3.6,Amsterdam,2
795,233.64,Private room,2,1,4.0,0.6,Amsterdam,4
796,361.12,Entire home/apt,4,2,7.7,3.8,Amsterdam,2
797,476.88,Private room,4,2,5.4,3.6,Amsterdam,5
798,403.07,Entire home/apt,2,1,1.8,1.9,Amsterdam,2
799,669.74,Entire home/apt,4,3,1.4,1.0,Amsterdam,3
800,622.88,Entire home/apt,4,2,2.1,0.3,Amsterdam,3
801,454.85,Private room,2,1,2.4,1.4,Amsterdam,3
802,258.24,Private room,2,1,6.9,2.5,Amsterdam,3
803,639.98,Entire home/apt,4,2,4.2,0.3,Amsterdam,4
804,297.61,Entire home/apt,2,1,4.3,0.4,Amsterdam,5
805,309.56,Private room,4,2,3.3,2.3,Amsterdam,2
806,307.22,Private room,2,0,4.3,2.6,Amsterdam,2
807,281.44,Private room,2,1,4.7,2.0,Amsterdam,3
808,339.09,Private room,2,1,1.5,1.5,Amsterdam,3
809,279.1,Private room,2,1,4.6,1.9,Amsterdam,1
810,245.59,Private room,2,1,4.9,1.0,Amsterdam,5
811,921.66,Entire home/apt,4,2,1.3,0.3,Amsterdam,4
812,458.37,Entire home/apt,4,2,4.7,1.5,Amsterdam,2
813,313.31,Private room,2,1,1.3,1.3,Amsterdam,1
814,315.89,Private room,2,1,1.3,1.3,Amsterdam,1
815,699.04,Private room,3,1,1.1,0.6,Amsterdam,2
816,397.21,Entire home/apt,2,1,2.4,1.7,Amsterdam,4
817,504.07,Private room,4,1,1.4,0.1,Amsterdam,1
818,653.57,Entire home/apt,2,1,0.9,0.4,Amsterdam,1
819,258.24,Private room,2,1,7.5,3.1,Amsterdam,5
820,398.14,Private room,2,1,2.6,0.3,Amsterdam,4
821,798.63,Entire home/apt,4,1,0.7,0.5,Amsterdam,1
822,304.88,Private room,4,1,2.9,1.7,Amsterdam,4
823,449.46,Private room,4,1,2.3,0.6,Amsterdam,2
824,303.0,Private room,2,1,2.1,0.4,Amsterdam,3
825,292.46,Private room,2,1,0.9,0.5,Amsterdam,1
826,306.05,Entire home/apt,2,1,3.7,0.6,Amsterdam,5
827,403.07,Private room,2,1,1.0,1.0,Amsterdam,2
828,387.13,Private room,2,1,1.0,0.6,Amsterdam,4
829,250.74,Private room,2,1,5.5,0.7,Amsterdam,2
830,274.18,Private room,2,1,6.5,0.2,Amsterdam,1
831,447.59,Private room,2,1,0.3,0.5,Amsterdam,4
832,366.51,Private room,2,1,1.0,1.0,Amsterdam,3
833,426.03,Entire home/apt,2,1,4.2,0.4,Amsterdam,2
834,467.04,Private room,2,1,0.2,0.5,Amsterdam,1
835,1198.18,Entire home/apt,4,2,1.1,0.3,Amsterdam,5
836,161.93,Private room,2,1,7.1,2.8,Amsterdam,4
837,550.47,Entire home/apt,2,1,0.6,0.6,Amsterdam,2
